Target_Status,Target_Plant,Target_Group,Target_Class,Target_Storage_Loc,Target_Mat_Grp,Target_MRP_Type,Target_Qty,Target_Weight,Target_Cost,Target_Safety_Stock,Target_Volume,Target_Ref_ID,Target_Description,Target_Batch_Id
10,PLANT_TX,GRP_C,CLASS_2,SL_003,MG_ME,PD,60,51,473,25,30,REF-38297_LEG,Item_Desc_648 [MIG],B225-2024
99,PLANT_CA,GRP_C,CLASS_1,SL_003,MG_ME,PD,89,30,310,15,50,REF-57823_LEG,Item_Desc_152,B284-2024
99,PLANT_NY,GRP_B,CLASS_3,SL_003,MG_ME,ND,86,52,324,22,50,REF-95894_LEG,Item_Desc_73 [MIG],B366-2024
99,PLANT_CA,GRP_B,CLASS_2,SL_003,MG_CH,VB,53,50,198,20,56,REF-51192_LEG,Item_Desc_697 [MIG],B700-2024
99,PLANT_NY,GRP_A,CLASS_1,SL_002,MG_ME,PD,81,54,578,12,56,REF-69744_LEG,Item_Desc_227 [MIG],B582-2024
99,PLANT_CA,GRP_C,CLASS_2,SL_OBS,MG_CH,ND,57,44,191,14,28,REF-16912_LEG,Item_Desc_744 [MIG],B388-2024
0,PLANT_TX,GRP_B,CLASS_3,SL_002,MG_EL,ND,28,44,522,10,31,REF-82185_LEG,Item_Desc_964 [MIG],B220-2024
99,PLANT_CA,GRP_C,CLASS_2,SL_001,MG_ME,ND,86,48,587,22,62,REF-16165_LEG,Item_Desc_371 [MIG],B561-2024
10,PLANT_NY,GRP_B,CLASS_3,SL_002,MG_CH,PD,22,25,203,16,18,REF-61336_LEG,Item_Desc_245 [MIG],B638-2024
10,PLANT_CA,GRP_B,CLASS_3,SL_002,MG_CH,PD,11,34,287,29,53,REF-80443_LEG,Item_Desc_445 [MIG],B755-2024
20,PLANT_NY,GRP_A,CLASS_3,SL_002,MG_EL,PD,61,37,328,21,60,REF-86221_LEG,Item_Desc_10 [MIG],B592-2024
10,PLANT_NY,GRP_C,CLASS_1,SL_003,MG_EL,VB,20,16,466,10,102,REF-81912_LEG,Item_Desc_475 [MIG],B441-2024
10,PLANT_CA,GRP_B,CLASS_3,SL_003,MG_EL,ND,79,38,298,25,89,REF-56853_LEG,Item_Desc_781 [MIG],B749-2024
10,PLANT_CA,GRP_A,CLASS_3,SL_003,MG_CH,PD,58,25,544,26,39,REF-61613_LEG,Item_Desc_675 [MIG],B678-2024
10,PLANT_TX,GRP_B,CLASS_2,SL_OBS,MG_EL,ND,59,50,221,17,25,REF-17931_LEG,Item_Desc_172 [MIG],B780-2024
20,PLANT_CA,GRP_C,CLASS_3,SL_003,MG_ME,ND,43,19,455,13,21,REF-95647_LEG,Item_Desc_797 [MIG],B679-2024
10,PLANT_CA,GRP_A,CLASS_1,SL_OBS,MG_ME,PD,38,27,339,13,70,REF-79845_LEG,Item_Desc_746 [MIG],B236-2024
20,PLANT_NY,GRP_A,CLASS_1,SL_003,MG_CH,VB,36,19,310,12,35,REF-55921_LEG,Item_Desc_55 [MIG],B304-2024
99,PLANT_CA,GRP_A,CLASS_1,SL_001,MG_CH,VB,23,37,511,11,58,REF-79479_LEG,Item_Desc_333 [MIG],B643-2024
20,PLANT_TX,GRP_A,CLASS_3,SL_003,MG_EL,ND,13,15,253,30,30,REF-57368_LEG,Item_Desc_543 [MIG],B254-2024
10,PLANT_NY,GRP_B,CLASS_3,SL_002,MG_EL,PD,70,50,375,16,31,REF-94053_LEG,Item_Desc_925 [MIG],B869-2024
10,PLANT_NY,GRP_B,CLASS_1,SL_001,MG_ME,PD,86,17,180,23,31,REF-34758_LEG,Item_Desc_65 [MIG],B834-2024
99,PLANT_TX,GRP_B,CLASS_2,SL_001,MG_EL,ND,54,31,522,14,53,REF-26040_LEG,Item_Desc_895 [MIG],B591-2024
99,PLANT_CA,GRP_C,CLASS_2,SL_001,MG_CH,PD,39,34,380,24,98,REF-41302_LEG,Item_Desc_62 [MIG],B545-2024
10,PLANT_CA,GRP_C,CLASS_3,SL_001,MG_ME,ND,96,35,178,15,57,REF-86762_LEG,Item_Desc_310 [MIG],B869-2024
10,PLANT_CA,GRP_C,CLASS_3,SL_001,MG_EL,ND,33,20,413,27,97,REF-23597_LEG,Item_Desc_564 [MIG],B689-2024
99,PLANT_CA,GRP_B,CLASS_2,SL_001,MG_CH,PD,50,31,533,28,101,REF-12836_LEG,Item_Desc_611 [MIG],B264-2024
10,PLANT_NY,GRP_B,CLASS_2,SL_001,MG_ME,PD,12,36,350,12,53,REF-78848_LEG,Item_Desc_947 [MIG],B627-2024
20,PLANT_TX,GRP_C,CLASS_2,SL_001,MG_EL,VB,36,52,304,30,93,REF-47317_LEG,Item_Desc_70 [MIG],B967-2024
10,PLANT_TX,GRP_C,CLASS_2,SL_OBS,MG_EL,ND,92,45,553,14,62,REF-59830_LEG,Item_Desc_498 [MIG],B178-2024
10,PLANT_NY,GRP_A,CLASS_2,SL_003,MG_ME,PD,93,25,221,28,34,REF-72525_LEG,Item_Desc_333 [MIG],B643-2024
20,PLANT_TX,GRP_B,CLASS_3,SL_001,MG_EL,ND,51,47,461,25,95,REF-52418_LEG,Item_Desc_150 [MIG],B309-2024
99,PLANT_TX,GRP_C,CLASS_1,SL_001,MG_CH,ND,70,48,367,10,81,REF-73531_LEG,Item_Desc_306 [MIG],B403-2024
10,PLANT_TX,GRP_A,CLASS_2,SL_002,MG_ME,PD,97,51,162,13,84,REF-37860_LEG,Item_Desc_299 [MIG],B406-2024
10,PLANT_CA,GRP_B,CLASS_2,SL_001,MG_CH,VB,31,37,478,20,56,REF-31685_LEG,Item_Desc_779 [MIG],B476-2024
20,PLANT_CA,GRP_A,CLASS_1,SL_001,MG_ME,PD,85,55,327,14,81,REF-65868_LEG,Item_Desc_948 [MIG],B787-2024
20,PLANT_CA,GRP_B,CLASS_2,SL_003,MG_ME,PD,91,46,261,21,42,REF-95799_LEG,Item_Desc_217 [MIG],B584-2024
10,PLANT_NY,GRP_B,CLASS_2,SL_002,MG_CH,VB,81,18,153,27,76,REF-79159_LEG,Item_Desc_263 [MIG],B268-2024
20,PLANT_CA,GRP_B,CLASS_2,SL_003,MG_CH,ND,61,18,500,27,73,REF-69057_LEG,Item_Desc_679 [MIG],B401-2024
99,PLANT_TX,GRP_A,CLASS_1,SL_001,MG_CH,ND,97,41,402,13,53,REF-61679_LEG,Item_Desc_541 [MIG],B396-2024
99,PLANT_TX,GRP_B,CLASS_1,SL_OBS,MG_CH,VB,67,32,472,10,76,REF-53692_LEG,Item_Desc_434 [MIG],B668-2024
99,PLANT_NY,GRP_B,CLASS_2,SL_002,MG_EL,ND,84,33,287,29,47,REF-35655_LEG,Item_Desc_790 [MIG],B948-2024
20,PLANT_NY,GRP_B,CLASS_1,SL_002,MG_ME,ND,20,45,228,11,77,REF-47883_LEG,Item_Desc_262 [MIG],B291-2024
0,PLANT_CA,GRP_C,CLASS_1,SL_002,MG_EL,ND,38,49,406,15,7,REF-85191_LEG,Item_Desc_243 [MIG],B381-2024
99,PLANT_TX,GRP_C,CLASS_2,SL_002,MG_ME,PD,73,29,223,30,13,REF-30963_LEG,Item_Desc_404 [MIG],B161-2024
20,PLANT_CA,GRP_B,CLASS_1,SL_002,MG_ME,ND,54,50,283,11,42,REF-57326_LEG,Item_Desc_320 [MIG],B740-2024
20,PLANT_NY,GRP_B,CLASS_2,SL_001,MG_CH,PD,30,54,396,10,43,REF-85591_LEG,Item_Desc_79 [MIG],B800-2024
99,PLANT_CA,GRP_B,CLASS_1,SL_001,MG_ME,VB,42,55,449,18,90,REF-81875_LEG,Item_Desc_205 [MIG],B658-2024
20,PLANT_CA,GRP_B,CLASS_3,SL_001,MG_EL,ND,34,28,243,10,96,REF-31690_LEG,Item_Desc_699 [MIG],B493-2024
10,PLANT_NY,GRP_C,CLASS_2,SL_003,MG_EL,ND,83,24,212,27,66,REF-17172_LEG,Item_Desc_864 [MIG],B756-2024
10,PLANT_TX,GRP_C,CLASS_1,SL_002,MG_CH,ND,65,42,210,27,68,REF-74928_LEG,Item_Desc_988 [MIG],B265-2024
99,PLANT_CA,GRP_A,CLASS_1,SL_OBS,MG_CH,VB,71,17,269,13,40,REF-65989_LEG,Item_Desc_298 [MIG],B907-2024
10,PLANT_CA,GRP_A,CLASS_2,SL_003,MG_CH,VB,29,54,531,12,64,REF-30267_LEG,Item_Desc_772 [MIG],B369-2024
99,PLANT_CA,GRP_C,CLASS_3,SL_OBS,MG_CH,ND,63,25,295,25,25,REF-79556_LEG,Item_Desc_791 [MIG],B830-2024
99,PLANT_CA,GRP_C,CLASS_1,SL_002,MG_ME,PD,27,45,152,11,96,REF-10330_LEG,Item_Desc_133 [MIG],B237-2024
20,PLANT_NY,GRP_C,CLASS_1,SL_001,MG_CH,VB,28,19,398,29,44,REF-70454_LEG,Item_Desc_71 [MIG],B718-2024
10,PLANT_TX,GRP_B,CLASS_1,SL_OBS,MG_CH,ND,7,36,158,24,64,REF-82228_LEG,Item_Desc_163 [MIG],B577-2024
10,PLANT_NY,GRP_C,CLASS_2,SL_002,MG_ME,ND,83,26,477,23,33,REF-78956_LEG,Item_Desc_452 [MIG],B557-2024
99,PLANT_TX,GRP_C,CLASS_3,SL_002,MG_ME,ND,79,24,435,10,58,REF-45596_LEG,Item_Desc_516 [MIG],B202-2024
10,PLANT_CA,GRP_A,CLASS_3,SL_001,MG_EL,ND,73,53,568,12,53,REF-42619_LEG,Item_Desc_771 [MIG],B130-2024
10,PLANT_TX,GRP_A,CLASS_3,SL_003,MG_ME,VB,46,36,348,12,26,REF-48709_LEG,Item_Desc_197 [MIG],B206-2024
10,PLANT_TX,GRP_A,CLASS_3,SL_003,MG_EL,PD,98,18,450,11,84,REF-38358_LEG,Item_Desc_790 [MIG],B609-2024
99,PLANT_NY,GRP_A,CLASS_1,SL_002,MG_EL,PD,71,54,399,26,10,REF-31573_LEG,Item_Desc_97 [MIG],B136-2024
10,PLANT_NY,GRP_C,CLASS_2,SL_OBS,MG_CH,ND,6,18,314,14,10,REF-84060_LEG,Item_Desc_588 [MIG],B569-2024
99,PLANT_CA,GRP_C,CLASS_3,SL_001,MG_ME,VB,56,39,192,11,36,REF-45576_LEG,Item_Desc_572 [MIG],B717-2024
99,PLANT_CA,GRP_B,CLASS_3,SL_003,MG_ME,ND,51,27,439,12,8,REF-30207_LEG,Item_Desc_643 [MIG],B571-2024
99,PLANT_NY,GRP_B,CLASS_1,SL_003,MG_ME,ND,75,55,191,16,7,REF-40276_LEG,Item_Desc_679 [MIG],B942-2024
10,PLANT_TX,GRP_B,CLASS_2,SL_OBS,MG_EL,ND,98,51,168,12,58,REF-91406_LEG,Item_Desc_928 [MIG],B131-2024
20,PLANT_CA,GRP_B,CLASS_2,SL_OBS,MG_ME,PD,89,25,262,29,75,REF-47469_LEG,Item_Desc_886 [MIG],B832-2024
20,PLANT_TX,GRP_C,CLASS_2,SL_001,MG_CH,PD,46,53,415,20,25,REF-11602_LEG,Item_Desc_67 [MIG],B343-2024
10,PLANT_NY,GRP_B,CLASS_3,SL_001,MG_ME,PD,78,30,332,27,84,REF-48919_LEG,Item_Desc_499 [MIG],B145-2024
99,PLANT_TX,GRP_C,CLASS_1,SL_002,MG_ME,VB,16,25,318,28,33,REF-93320_LEG,Item_Desc_968 [MIG],B931-2024
99,PLANT_NY,GRP_A,CLASS_1,SL_001,MG_EL,ND,2,22,189,25,38,REF-80501_LEG,Item_Desc_461 [MIG],B677-2024
99,PLANT_NY,GRP_A,CLASS_2,SL_003,MG_EL,PD,27,50,491,13,62,REF-28544_LEG,Item_Desc_290 [MIG],B330-2024
10,PLANT_CA,GRP_C,CLASS_3,SL_003,MG_CH,VB,48,30,168,13,98,REF-17040_LEG,Item_Desc_897 [MIG],B807-2024
20,PLANT_NY,GRP_C,CLASS_1,SL_001,MG_CH,VB,95,44,485,14,9,REF-23160_LEG,Item_Desc_800 [MIG],B942-2024
99,PLANT_NY,GRP_C,CLASS_2,SL_OBS,MG_ME,PD,38,53,431,10,56,REF-29874_LEG,Item_Desc_415 [MIG],B750-2024
20,PLANT_CA,GRP_C,CLASS_1,SL_003,MG_CH,PD,27,44,416,28,33,REF-79117_LEG,Item_Desc_810 [MIG],B989-2024
10,PLANT_NY,GRP_A,CLASS_2,SL_OBS,MG_EL,ND,43,54,457,12,86,REF-20108_LEG,Item_Desc_590 [MIG],B498-2024
20,PLANT_TX,GRP_A,CLASS_2,SL_002,MG_EL,PD,59,45,433,22,101,REF-87488_LEG,Item_Desc_835 [MIG],B279-2024
99,PLANT_TX,GRP_A,CLASS_3,SL_OBS,MG_ME,ND,81,45,259,11,93,REF-33785_LEG,Item_Desc_590 [MIG],B621-2024
99,PLANT_NY,GRP_B,CLASS_3,SL_OBS,MG_CH,PD,95,48,476,26,78,REF-75695_LEG,Item_Desc_156 [MIG],B684-2024
99,PLANT_NY,GRP_C,CLASS_1,SL_001,MG_ME,PD,95,39,407,20,40,REF-23896_LEG,Item_Desc_478 [MIG],B421-2024
99,PLANT_CA,GRP_B,CLASS_3,SL_002,MG_CH,ND,23,45,429,30,25,REF-46688_LEG,Item_Desc_992 [MIG],B501-2024
99,PLANT_NY,GRP_C,CLASS_1,SL_002,MG_ME,PD,3,19,326,16,100,REF-70691_LEG,Item_Desc_959 [MIG],B432-2024
20,PLANT_NY,GRP_A,CLASS_1,SL_OBS,MG_ME,ND,98,48,592,29,20,REF-48768_LEG,Item_Desc_330 [MIG],B567-2024
10,PLANT_TX,GRP_A,CLASS_3,SL_002,MG_CH,ND,20,31,188,19,59,REF-99255_LEG,Item_Desc_137 [MIG],B539-2024
10,PLANT_TX,GRP_B,CLASS_2,SL_001,MG_EL,VB,26,34,517,24,37,REF-93692_LEG,Item_Desc_44 [MIG],B701-2024
10,PLANT_CA,GRP_A,CLASS_3,SL_002,MG_ME,ND,83,40,530,30,88,REF-88776_LEG,Item_Desc_879 [MIG],B237-2024
10,PLANT_CA,GRP_A,CLASS_2,SL_OBS,MG_ME,ND,63,33,417,25,32,REF-74157_LEG,Item_Desc_881 [MIG],B545-2024
20,PLANT_CA,GRP_A,CLASS_3,SL_003,MG_CH,ND,1,51,185,28,95,REF-68905_LEG,Item_Desc_187 [MIG],B968-2024
99,PLANT_NY,GRP_B,CLASS_3,SL_OBS,MG_ME,ND,54,38,470,17,82,REF-92503_LEG,Item_Desc_152 [MIG],B479-2024
99,PLANT_NY,GRP_C,CLASS_2,SL_003,MG_EL,ND,15,41,351,21,36,REF-54831_LEG,Item_Desc_319 [MIG],B271-2024
99,PLANT_CA,GRP_A,CLASS_3,SL_OBS,MG_EL,ND,82,34,204,11,100,REF-38437_LEG,Item_Desc_479 [MIG],B999-2024
99,PLANT_NY,GRP_A,CLASS_2,SL_002,MG_CH,ND,48,21,582,11,53,REF-97957_LEG,Item_Desc_117 [MIG],B678-2024
10,PLANT_CA,GRP_B,CLASS_3,SL_001,MG_EL,ND,91,46,346,26,70,REF-23200_LEG,Item_Desc_744 [MIG],B598-2024
10,PLANT_CA,GRP_A,CLASS_3,SL_OBS,MG_ME,ND,50,41,226,24,35,REF-44958_LEG,Item_Desc_749 [MIG],B851-2024
0,PLANT_TX,GRP_B,CLASS_1,SL_002,MG_CH,ND,17,54,577,19,57,REF-42161_LEG,Item_Desc_749 [MIG],B789-2024
20,PLANT_TX,GRP_C,CLASS_2,SL_OBS,MG_EL,ND,5,25,393,21,51,REF-17357_LEG,Item_Desc_855 [MIG],B161-2024
10,PLANT_TX,GRP_A,CLASS_3,SL_003,MG_ME,VB,55,45,490,19,12,REF-80497_LEG,Item_Desc_389 [MIG],B552-2024
99,PLANT_NY,GRP_B,CLASS_1,SL_OBS,MG_EL,PD,89,18,238,17,101,REF-92796_LEG,Item_Desc_351 [MIG],B932-2024
20,PLANT_NY,GRP_A,CLASS_1,SL_OBS,MG_EL,ND,73,40,204,23,53,REF-50156,Item_Desc_574 [MIG],B772-2024
10,PLANT_CA,GRP_B,CLASS_3,SL_001,MG_ME,PD,52,50,442,23,78,REF-78046_LEG,Item_Desc_506 [MIG],B861-2024
10,PLANT_NY,GRP_B,CLASS_3,SL_002,MG_EL,VB,27,26,246,13,45,REF-50837_LEG,Item_Desc_220 [MIG],B405-2024
20,PLANT_NY,GRP_B,CLASS_1,SL_002,MG_ME,VB,78,32,443,12,59,REF-24921_LEG,Item_Desc_100 [MIG],B767-2024
10,PLANT_TX,GRP_A,CLASS_3,SL_003,MG_EL,VB,32,25,426,22,31,REF-40128_LEG,Item_Desc_779 [MIG],B131-2024
99,PLANT_NY,GRP_B,CLASS_1,SL_003,MG_EL,VB,29,29,272,12,81,REF-50498_LEG,Item_Desc_198 [MIG],B359-2024
99,PLANT_TX,GRP_C,CLASS_1,SL_001,MG_CH,ND,89,17,506,12,96,REF-54822_LEG,Item_Desc_703 [MIG],B684-2024
20,PLANT_TX,GRP_B,CLASS_2,SL_OBS,MG_ME,ND,91,38,521,25,35,REF-56364_LEG,Item_Desc_794 [MIG],B413-2024
99,PLANT_TX,GRP_C,CLASS_1,SL_003,MG_CH,VB,25,37,483,27,26,REF-68284_LEG,Item_Desc_778 [MIG],B384-2024
99,PLANT_CA,GRP_C,CLASS_1,SL_003,MG_EL,PD,72,23,247,10,26,REF-94482_LEG,Item_Desc_429 [MIG],B636-2024
99,PLANT_CA,GRP_A,CLASS_2,SL_003,MG_CH,VB,72,28,400,15,7,REF-62226_LEG,Item_Desc_545 [MIG],B871-2024
0,PLANT_CA,GRP_A,CLASS_1,SL_OBS,MG_EL,PD,47,50,210,21,99,REF-22352_LEG,Item_Desc_243 [MIG],B106-2024
10,PLANT_NY,GRP_A,CLASS_2,SL_001,MG_CH,VB,100,52,480,12,75,REF-21950_LEG,Item_Desc_605 [MIG],B279-2024
20,PLANT_CA,GRP_B,CLASS_2,SL_003,MG_ME,VB,90,26,528,23,23,REF-68251_LEG,Item_Desc_393 [MIG],B652-2024
10,PLANT_CA,GRP_A,CLASS_1,SL_002,MG_CH,ND,65,34,431,23,65,REF-26133_LEG,Item_Desc_902 [MIG],B756-2024
99,PLANT_NY,GRP_C,CLASS_3,SL_OBS,MG_ME,VB,13,11,274,26,81,REF-69136_LEG,Item_Desc_646 [MIG],B443-2024
10,PLANT_CA,GRP_C,CLASS_2,SL_001,MG_CH,ND,87,53,303,22,18,REF-21230_LEG,Item_Desc_407 [MIG],B955-2024
20,PLANT_NY,GRP_C,CLASS_2,SL_003,MG_ME,VB,31,39,172,26,72,REF-23974_LEG,Item_Desc_160 [MIG],B904-2024
10,PLANT_CA,GRP_A,CLASS_2,SL_OBS,MG_EL,PD,21,34,571,24,36,REF-28059_LEG,Item_Desc_289 [MIG],B963-2024
10,PLANT_CA,GRP_A,CLASS_2,SL_003,MG_CH,VB,41,30,333,25,89,REF-15317_LEG,Item_Desc_554 [MIG],B873-2024
99,PLANT_TX,GRP_B,CLASS_3,SL_003,MG_CH,ND,28,46,557,17,100,REF-43209_LEG,Item_Desc_521 [MIG],B653-2024
99,PLANT_CA,GRP_C,CLASS_1,SL_002,MG_EL,PD,5,26,409,18,75,REF-46505_LEG,Item_Desc_414 [MIG],B493-2024
99,PLANT_TX,GRP_A,CLASS_1,SL_003,MG_ME,PD,85,24,521,29,101,REF-84702_LEG,Item_Desc_429 [MIG],B301-2024
99,PLANT_NY,GRP_C,CLASS_1,SL_002,MG_EL,VB,62,29,437,25,46,REF-96516_LEG,Item_Desc_156 [MIG],B973-2024
10,PLANT_NY,GRP_B,CLASS_2,SL_003,MG_CH,VB,37,49,274,25,76,REF-71527_LEG,Item_Desc_37 [MIG],B146-2024
20,PLANT_NY,GRP_C,CLASS_1,SL_002,MG_EL,VB,12,22,181,11,19,REF-65311_LEG,Item_Desc_361 [MIG],B344-2024
10,PLANT_TX,GRP_B,CLASS_2,SL_001,MG_CH,PD,56,31,409,21,10,REF-56270_LEG,Item_Desc_903 [MIG],B659-2024
10,PLANT_NY,GRP_C,CLASS_2,SL_003,MG_ME,VB,54,48,301,12,90,REF-60657_LEG,Item_Desc_115 [MIG],B803-2024
20,PLANT_TX,GRP_B,CLASS_1,SL_002,MG_CH,PD,69,52,173,14,55,REF-73222_LEG,Item_Desc_807 [MIG],B962-2024
10,PLANT_TX,GRP_A,CLASS_3,SL_002,MG_ME,VB,84,51,298,21,57,REF-60774_LEG,Item_Desc_933 [MIG],B646-2024
10,PLANT_TX,GRP_B,CLASS_2,SL_001,MG_EL,ND,36,25,522,18,30,REF-38978_LEG,Item_Desc_517 [MIG],B779-2024
10,PLANT_NY,GRP_C,CLASS_2,SL_003,MG_EL,PD,8,41,237,15,57,REF-11266_LEG,Item_Desc_829 [MIG],B424-2024
99,PLANT_NY,GRP_A,CLASS_3,SL_002,MG_CH,ND,3,32,292,21,73,REF-92505_LEG,Item_Desc_555 [MIG],B529-2024
10,PLANT_NY,GRP_B,CLASS_1,SL_OBS,MG_EL,PD,96,30,205,19,63,REF-92670_LEG,Item_Desc_279 [MIG],B301-2024
99,PLANT_NY,GRP_C,CLASS_3,SL_OBS,MG_ME,ND,15,27,526,15,87,REF-12312_LEG,Item_Desc_862 [MIG],B780-2024
20,PLANT_NY,GRP_C,CLASS_1,SL_001,MG_CH,VB,35,36,357,29,59,REF-79268_LEG,Item_Desc_480 [MIG],B261-2024
99,PLANT_NY,GRP_A,CLASS_3,SL_003,MG_EL,VB,88,22,359,26,81,REF-64785_LEG,Item_Desc_198 [MIG],B894-2024
20,PLANT_TX,GRP_B,CLASS_1,SL_001,MG_EL,PD,93,36,513,22,64,REF-82617_LEG,Item_Desc_974 [MIG],B887-2024
99,PLANT_TX,GRP_C,CLASS_3,SL_001,MG_CH,ND,81,52,540,11,44,REF-95843_LEG,Item_Desc_335 [MIG],B767-2024
20,PLANT_CA,GRP_A,CLASS_1,SL_OBS,MG_EL,VB,84,51,485,25,80,REF-43290_LEG,Item_Desc_415 [MIG],B322-2024
20,PLANT_TX,GRP_A,CLASS_3,SL_003,MG_CH,VB,56,18,280,26,69,REF-47165_LEG,Item_Desc_638 [MIG],B572-2024
20,PLANT_TX,GRP_A,CLASS_2,SL_OBS,MG_EL,VB,51,53,525,23,95,REF-16534_LEG,Item_Desc_270 [MIG],B107-2024
10,PLANT_CA,GRP_C,CLASS_3,SL_002,MG_ME,VB,59,50,208,10,51,REF-22397_LEG,Item_Desc_744 [MIG],B920-2024
10,PLANT_TX,GRP_B,CLASS_3,SL_OBS,MG_ME,VB,27,52,589,18,69,REF-30147_LEG,Item_Desc_807 [MIG],B639-2024
99,PLANT_CA,GRP_A,CLASS_1,SL_001,MG_CH,PD,38,50,350,20,102,REF-20889_LEG,Item_Desc_104 [MIG],B256-2024
20,PLANT_NY,GRP_A,CLASS_2,SL_001,MG_CH,ND,95,24,218,17,27,REF-28703_LEG,Item_Desc_21 [MIG],B537-2024
99,PLANT_TX,GRP_B,CLASS_2,SL_003,MG_CH,PD,77,48,269,27,22,REF-31591_LEG,Item_Desc_938 [MIG],B994-2024
20,PLANT_TX,GRP_A,CLASS_3,SL_003,MG_ME,ND,48,21,316,27,57,REF-25789_LEG,Item_Desc_924 [MIG],B287-2024
10,PLANT_TX,GRP_C,CLASS_1,SL_003,MG_ME,PD,66,32,561,30,91,REF-61428_LEG,Item_Desc_730 [MIG],B787-2024
10,PLANT_TX,GRP_B,CLASS_3,SL_002,MG_ME,ND,40,23,358,24,13,REF-11175_LEG,Item_Desc_2 [MIG],B315-2024
20,PLANT_NY,GRP_A,CLASS_3,SL_001,MG_CH,VB,70,30,522,16,101,REF-97529_LEG,Item_Desc_15 [MIG],B330-2024
10,PLANT_NY,GRP_C,CLASS_2,SL_001,MG_EL,VB,34,16,217,26,26,REF-81024_LEG,Item_Desc_500 [MIG],B379-2024
20,PLANT_NY,GRP_A,CLASS_1,SL_001,MG_ME,PD,90,35,317,28,40,REF-14894_LEG,Item_Desc_857 [MIG],B875-2024
10,PLANT_TX,GRP_C,CLASS_2,SL_001,MG_ME,VB,85,43,235,18,36,REF-59845_LEG,Item_Desc_111 [MIG],B268-2024
99,PLANT_TX,GRP_B,CLASS_2,SL_003,MG_EL,ND,52,35,443,24,94,REF-76565_LEG,Item_Desc_555 [MIG],B253-2024
20,PLANT_CA,GRP_A,CLASS_1,SL_003,MG_EL,ND,69,55,394,13,86,REF-89719_LEG,Item_Desc_865 [MIG],B335-2024
20,PLANT_TX,GRP_C,CLASS_3,SL_001,MG_CH,PD,24,18,518,10,21,REF-54283_LEG,Item_Desc_223 [MIG],B724-2024
10,PLANT_TX,GRP_B,CLASS_2,SL_001,MG_CH,VB,11,38,177,26,37,REF-90743_LEG,Item_Desc_438 [MIG],B845-2024
99,PLANT_CA,GRP_C,CLASS_1,SL_002,MG_EL,VB,9,38,228,28,30,REF-25619_LEG,Item_Desc_660 [MIG],B542-2024
99,PLANT_CA,GRP_B,CLASS_2,SL_003,MG_EL,ND,69,39,409,12,30,REF-16574_LEG,Item_Desc_682 [MIG],B546-2024
20,PLANT_TX,GRP_B,CLASS_2,SL_003,MG_EL,PD,51,54,435,24,66,REF-45003_LEG,Item_Desc_353 [MIG],B349-2024
20,PLANT_TX,GRP_B,CLASS_3,SL_002,MG_EL,VB,82,30,436,10,84,REF-19259_LEG,Item_Desc_596 [MIG],B307-2024
20,PLANT_NY,GRP_C,CLASS_2,SL_001,MG_CH,PD,26,32,235,26,13,REF-87099_LEG,Item_Desc_112 [MIG],B660-2024
10,PLANT_NY,GRP_A,CLASS_3,SL_002,MG_CH,PD,93,19,269,25,26,REF-70393_LEG,Item_Desc_609 [MIG],B618-2024
10,PLANT_TX,GRP_C,CLASS_1,SL_002,MG_ME,VB,59,29,527,30,57,REF-23320_LEG,Item_Desc_137 [MIG],B467-2024
20,PLANT_NY,GRP_C,CLASS_3,SL_OBS,MG_ME,ND,30,34,376,23,87,REF-61078_LEG,Item_Desc_556 [MIG],B975-2024
99,PLANT_CA,GRP_B,CLASS_2,SL_003,MG_ME,ND,83,25,457,30,26,REF-63572_LEG,Item_Desc_938 [MIG],B495-2024
20,PLANT_NY,GRP_C,CLASS_1,SL_OBS,MG_CH,ND,47,22,196,19,53,REF-23041_LEG,Item_Desc_985 [MIG],B522-2024
20,PLANT_CA,GRP_A,CLASS_3,SL_002,MG_CH,PD,30,22,209,27,71,REF-37082_LEG,Item_Desc_144 [MIG],B767-2024
99,PLANT_CA,GRP_C,CLASS_3,SL_OBS,MG_ME,ND,55,46,259,20,9,REF-94948_LEG,Item_Desc_652,B978-2024
0,PLANT_TX,GRP_B,CLASS_3,SL_003,MG_EL,VB,15,32,359,14,60,REF-84652,Item_Desc_528 [MIG],B918-2024
99,PLANT_TX,GRP_B,CLASS_2,SL_003,MG_ME,VB,24,27,252,11,8,REF-96013_LEG,Item_Desc_246 [MIG],B274-2024
99,PLANT_TX,GRP_C,CLASS_2,SL_002,MG_ME,VB,99,20,562,19,82,REF-76108_LEG,Item_Desc_403 [MIG],B249-2024
10,PLANT_CA,GRP_C,CLASS_2,SL_OBS,MG_ME,VB,15,49,357,12,73,REF-66476_LEG,Item_Desc_319 [MIG],B276-2024
10,PLANT_NY,GRP_B,CLASS_2,SL_003,MG_CH,PD,25,18,273,24,86,REF-19434_LEG,Item_Desc_130 [MIG],B832-2024
10,PLANT_CA,GRP_B,CLASS_2,SL_002,MG_ME,VB,35,51,188,10,79,REF-63572_LEG,Item_Desc_998 [MIG],B405-2024
20,PLANT_CA,GRP_C,CLASS_2,SL_003,MG_CH,VB,81,25,501,25,83,REF-88215_LEG,Item_Desc_194 [MIG],B829-2024
99,PLANT_CA,GRP_B,CLASS_2,SL_OBS,MG_ME,ND,25,53,494,12,75,REF-27263_LEG,Item_Desc_931 [MIG],B535-2024
