Legacy_Ref_ID,Legacy_Qty,Legacy_Weight,Legacy_Cost,Legacy_Safety_Stock,Legacy_Volume,Legacy_Description,Legacy_Batch,Legacy_Status,Legacy_Region,Legacy_Type,Legacy_Priority,Legacy_Warehouse_Code,Legacy_Material_Group,Legacy_Lifecycle
REF-24645,38,20,415,12,32,Item_Desc_718,B173,Hold,South,Finished,Medium,WH01,Chem,EndOL
REF-23175,50,48,237,18,71,Item_Desc_587,B579,Active,North,Raw,Low,WH03,Mech,Mature
REF-55322,39,12,175,13,66,Item_Desc_227,B371,Closed,North,Raw,Low,WH02,Chem,EndOL
REF-24476,84,10,142,7,15,Item_Desc_995,B116,Closed,South,Service,Medium,WH01,Elec,EndOL
REF-46375,51,32,409,14,96,Item_Desc_300,B321,Hold,West,Service,High,WH02,Elec,EndOL
REF-48707,31,39,211,14,38,Item_Desc_514,B570,Closed,West,Raw,Low,WH01,Mech,Mature
REF-11343,56,16,284,15,63,Item_Desc_802,B737,Active,North,Raw,Low,WH01,Chem,EndOL
REF-52456,40,38,425,10,38,Item_Desc_965,B526,Active,West,Service,Medium,WH03,Chem,Mature
REF-47607,66,31,93,3,98,Item_Desc_443,B640,Hold,West,Service,Medium,WH01,Mech,EndOL
REF-38832,58,20,329,19,93,Item_Desc_996,B387,Closed,West,Service,Low,WH03,Mech,New
REF-93942,47,22,171,5,84,Item_Desc_841,B118,Hold,West,Service,Medium,WH99,Elec,Mature
REF-14151,94,10,137,4,43,Item_Desc_70,B695,Closed,North,Service,High,WH01,Mech,New
REF-96270,21,44,405,4,59,Item_Desc_61,B821,Closed,South,Service,Low,WH99,Elec,New
REF-56833,56,29,105,7,22,Item_Desc_910,B951,Hold,West,Service,Medium,WH01,Elec,EndOL
REF-68276,51,41,188,13,49,Item_Desc_907,B858,Hold,South,Raw,Medium,WH02,Mech,EndOL
REF-18950,13,34,195,18,18,Item_Desc_316,B759,Hold,West,Raw,Low,WH01,Elec,New
REF-72426,12,16,444,8,40,Item_Desc_301,B568,Closed,South,Service,High,WH99,Chem,Mature
REF-76173,19,23,419,9,55,Item_Desc_614,B609,Active,South,Finished,Low,WH02,Chem,EndOL
REF-64257,44,48,480,1,11,Item_Desc_471,B930,Hold,West,Finished,High,WH01,Chem,Mature
REF-91625,51,40,429,0,5,Item_Desc_63,B256,Active,West,Finished,Medium,WH02,Elec,Mature
REF-86727,2,10,323,11,67,Item_Desc_682,B815,Hold,North,Service,High,WH02,Mech,Mature
REF-79822,57,15,150,14,65,Item_Desc_258,B433,Active,North,Service,High,WH02,Elec,EndOL
REF-44995,17,44,154,12,95,Item_Desc_999,B503,Hold,South,Service,Medium,WH01,Chem,Mature
REF-10613,68,41,157,4,16,Item_Desc_874,B941,Active,West,Finished,Medium,WH02,Elec,Mature
REF-57539,61,37,380,5,45,Item_Desc_424,B570,Active,West,Finished,Low,WH03,Mech,Mature
REF-69961,57,41,322,0,30,Item_Desc_260,B867,Active,West,Finished,Low,WH03,Chem,Mature
REF-60341,85,50,227,17,50,Item_Desc_599,B194,Hold,North,Service,Low,WH03,Chem,Mature
REF-49679,90,47,373,11,99,Item_Desc_334,B418,Active,West,Raw,High,WH02,Elec,Mature
REF-62836,69,10,237,2,53,Item_Desc_143,B720,Hold,North,Finished,Medium,WH01,Chem,EndOL
REF-73841,100,46,379,20,54,Item_Desc_983,B171,Hold,West,Finished,Low,WH03,Mech,New
REF-34047,79,37,364,15,71,Item_Desc_996,B540,Closed,North,Finished,Low,WH99,Elec,New
REF-81326,33,26,471,14,43,Item_Desc_192,B171,Hold,West,Service,Low,WH01,Elec,EndOL
REF-28146,26,29,310,12,26,Item_Desc_834,B360,Active,West,Finished,Low,WH03,Chem,New
REF-24470,16,33,130,11,57,Item_Desc_234,B916,Active,South,Service,High,WH03,Mech,New
REF-46257,27,19,407,17,14,Item_Desc_906,B585,Active,West,Raw,Low,WH01,Mech,New
REF-28432,33,13,389,14,5,Item_Desc_345,B835,Hold,South,Raw,High,WH02,Chem,EndOL
REF-21952,90,14,391,13,60,Item_Desc_344,B662,Hold,West,Finished,High,WH03,Mech,Mature
REF-13974,62,20,261,11,60,Item_Desc_727,B687,Hold,South,Finished,Medium,WH02,Mech,Mature
REF-50068,50,27,252,11,71,Item_Desc_12,B658,Hold,West,Service,High,WH02,Chem,EndOL
REF-84033,49,49,204,19,8,Item_Desc_113,B781,Active,West,Finished,High,WH02,Elec,EndOL
REF-73439,4,50,153,1,29,Item_Desc_605,B432,Hold,South,Finished,High,WH01,Chem,New
REF-39516,18,42,500,19,87,Item_Desc_457,B932,Hold,South,Finished,Low,WH02,Mech,EndOL
REF-19641,23,36,241,19,69,Item_Desc_552,B913,Active,South,Service,Medium,WH02,Mech,Mature
REF-39521,3,10,313,0,17,Item_Desc_527,B845,Hold,North,Finished,Medium,WH03,Mech,EndOL
REF-15203,40,16,363,10,25,Item_Desc_8,B537,Closed,North,Service,High,WH01,Chem,New
REF-60468,85,33,301,3,61,Item_Desc_284,B328,Active,North,Raw,Medium,WH99,Chem,New
REF-99934,36,37,442,7,22,Item_Desc_807,B684,Hold,South,Finished,Low,WH01,Chem,EndOL
REF-35766,38,36,97,16,67,Item_Desc_89,B929,Hold,South,Raw,Medium,WH03,Mech,EndOL
REF-26643,76,28,136,20,7,Item_Desc_277,B707,Active,South,Service,High,WH03,Chem,Mature
REF-80020,76,29,203,12,62,Item_Desc_707,B662,Active,North,Raw,High,WH01,Chem,EndOL
REF-12899,19,46,228,19,42,Item_Desc_542,B487,Active,West,Service,Low,WH99,Elec,New
REF-37763,61,33,325,6,18,Item_Desc_424,B261,Hold,West,Raw,High,WH99,Mech,EndOL
REF-89728,46,32,95,7,93,Item_Desc_928,B951,Active,South,Raw,High,WH03,Chem,Mature
REF-18005,17,25,59,8,64,Item_Desc_285,B466,Hold,South,Service,Medium,WH03,Mech,New
REF-64866,12,42,176,19,95,Item_Desc_418,B689,Hold,South,Service,Low,WH03,Elec,Mature
REF-72990,65,25,430,20,45,Item_Desc_725,B554,Hold,North,Raw,Low,WH03,Mech,New
REF-78081,17,39,222,2,82,Item_Desc_339,B132,Hold,South,Service,Low,WH03,Mech,New
REF-32976,66,36,174,0,19,Item_Desc_29,B907,Closed,West,Raw,High,WH99,Elec,EndOL
REF-58402,39,23,195,13,100,Item_Desc_171,B549,Hold,North,Finished,Low,WH03,Chem,New
REF-21133,60,22,482,19,50,Item_Desc_860,B240,Active,West,Service,Low,WH03,Mech,Mature
REF-77027,33,42,447,0,75,Item_Desc_622,B604,Hold,West,Service,High,WH01,Mech,EndOL
REF-68579,78,44,317,15,23,Item_Desc_356,B676,Closed,North,Service,Medium,WH99,Mech,Mature
REF-50145,39,36,497,3,59,Item_Desc_686,B954,Active,North,Finished,Low,WH02,Mech,New
REF-28898,32,31,272,17,36,Item_Desc_314,B891,Closed,South,Finished,High,WH01,Elec,New
REF-30766,70,49,390,18,73,Item_Desc_471,B427,Closed,South,Raw,High,WH01,Mech,EndOL
REF-53496,19,50,493,13,57,Item_Desc_876,B704,Hold,South,Finished,Low,WH03,Chem,Mature
REF-90594,45,34,97,20,64,Item_Desc_956,B260,Closed,North,Service,High,WH02,Mech,Mature
REF-32258,96,32,173,11,37,Item_Desc_947,B127,Active,South,Service,Medium,WH02,Chem,New
REF-38268,93,47,314,4,89,Item_Desc_544,B721,Closed,North,Finished,Low,WH99,Elec,EndOL
REF-84994,84,25,282,18,33,Item_Desc_36,B743,Hold,North,Raw,High,WH99,Elec,Mature
REF-61001,18,31,415,16,13,Item_Desc_429,B253,Hold,West,Service,High,WH03,Elec,New
REF-46093,61,46,400,11,81,Item_Desc_91,B579,Closed,West,Service,Low,WH03,Mech,Mature
REF-70874,32,25,162,4,22,Item_Desc_827,B962,Closed,West,Raw,Low,WH02,Mech,New
REF-55004,90,19,325,1,20,Item_Desc_80,B203,Closed,West,Raw,Low,WH03,Chem,New
REF-56249,22,19,298,17,98,Item_Desc_327,B318,Closed,West,Raw,Medium,WH02,Chem,EndOL
REF-38946,12,26,132,20,36,Item_Desc_608,B698,Closed,South,Service,Low,WH02,Elec,New
REF-23046,85,10,322,8,18,Item_Desc_168,B848,Hold,West,Raw,High,WH02,Mech,EndOL
REF-30875,88,40,359,12,11,Item_Desc_405,B548,Closed,West,Service,Medium,WH02,Mech,EndOL
REF-97367,53,40,269,3,87,Item_Desc_5,B364,Closed,West,Service,Low,WH99,Mech,New
REF-92465,44,35,374,12,40,Item_Desc_224,B427,Active,South,Service,High,WH03,Mech,EndOL
REF-16042,87,11,447,6,63,Item_Desc_503,B290,Hold,West,Finished,Medium,WH03,Elec,Mature
REF-94683,53,14,294,18,42,Item_Desc_767,B285,Closed,South,Finished,Medium,WH03,Chem,Mature
REF-92681,75,10,468,11,50,Item_Desc_547,B759,Hold,South,Raw,Low,WH03,Elec,New
REF-34015,30,33,80,18,39,Item_Desc_374,B331,Hold,North,Raw,Low,WH99,Chem,Mature
REF-37990,81,27,84,14,18,Item_Desc_72,B463,Active,West,Raw,Low,WH01,Chem,New
REF-12594,52,18,473,10,81,Item_Desc_411,B231,Closed,West,Service,Medium,WH02,Chem,EndOL
REF-16873,47,29,69,3,69,Item_Desc_635,B264,Hold,West,Raw,Medium,WH03,Chem,Mature
REF-78852,11,29,247,8,74,Item_Desc_166,B425,Hold,South,Raw,Low,WH02,Mech,New
REF-42652,32,30,135,7,99,Item_Desc_494,B694,Hold,West,Finished,High,WH99,Mech,New
REF-87583,23,50,490,17,66,Item_Desc_792,B372,Active,North,Raw,High,WH02,Mech,Mature
REF-78628,21,36,174,18,54,Item_Desc_378,B751,Active,South,Service,Medium,WH01,Elec,New
REF-58239,71,33,330,2,70,Item_Desc_911,B145,Closed,West,Service,Low,WH99,Mech,Mature
REF-58467,88,36,54,16,12,Item_Desc_204,B888,Active,West,Raw,Low,WH03,Mech,EndOL
REF-10436,36,14,285,6,86,Item_Desc_412,B102,Hold,North,Finished,Low,WH99,Chem,Mature
REF-53430,55,23,173,15,19,Item_Desc_598,B191,Active,North,Service,Low,WH99,Mech,EndOL
REF-74949,79,38,487,5,10,Item_Desc_848,B402,Closed,South,Finished,High,WH01,Elec,EndOL
REF-55669,20,15,143,14,82,Item_Desc_308,B212,Closed,South,Raw,Medium,WH02,Chem,EndOL
REF-83075,15,46,227,10,18,Item_Desc_912,B257,Hold,South,Service,High,WH02,Mech,EndOL
REF-11617,21,29,196,0,54,Item_Desc_934,B816,Hold,South,Service,Medium,WH01,Chem,New
REF-40395,37,31,226,19,12,Item_Desc_802,B789,Active,West,Finished,Medium,WH99,Elec,EndOL
REF-76149,75,11,265,4,17,Item_Desc_732,B405,Hold,West,Finished,Low,WH02,Chem,Mature
REF-89321,90,19,375,12,9,Item_Desc_908,B200,Closed,North,Finished,High,WH01,Mech,Mature
REF-97131,8,41,173,5,59,Item_Desc_654,B615,Hold,North,Service,Low,WH99,Chem,New
REF-44338,82,36,494,17,17,Item_Desc_539,B567,Hold,West,Raw,Low,WH03,Chem,New
REF-62171,46,30,77,6,77,Item_Desc_401,B924,Closed,North,Raw,Medium,WH01,Chem,New
REF-83179,45,17,393,3,49,Item_Desc_972,B841,Closed,South,Service,Low,WH01,Elec,EndOL
REF-55346,35,49,105,12,66,Item_Desc_75,B990,Closed,West,Service,High,WH99,Chem,Mature
REF-44968,20,10,67,6,32,Item_Desc_603,B603,Hold,South,Service,Medium,WH01,Chem,EndOL
REF-74068,22,49,166,14,23,Item_Desc_76,B682,Active,South,Service,Medium,WH01,Chem,Mature
REF-73190,52,18,417,0,46,Item_Desc_157,B125,Active,South,Finished,Medium,WH99,Mech,Mature
REF-27920,10,36,451,9,11,Item_Desc_964,B367,Hold,West,Service,High,WH02,Chem,New
REF-23957,97,14,354,13,76,Item_Desc_179,B337,Active,North,Finished,High,WH03,Mech,EndOL
REF-10291,10,34,361,19,80,Item_Desc_160,B435,Hold,West,Finished,Low,WH02,Elec,EndOL
REF-97169,71,46,339,3,10,Item_Desc_463,B493,Hold,North,Service,Low,WH03,Elec,EndOL
REF-60330,33,35,220,6,57,Item_Desc_381,B250,Closed,South,Finished,Medium,WH02,Elec,Mature
REF-94551,17,38,356,19,32,Item_Desc_254,B530,Active,South,Finished,Medium,WH03,Elec,EndOL
REF-75929,66,15,434,5,8,Item_Desc_672,B412,Active,North,Service,High,WH99,Elec,New
REF-74818,85,28,280,16,84,Item_Desc_406,B974,Closed,South,Raw,Medium,WH03,Chem,New
REF-92441,60,38,384,7,20,Item_Desc_222,B618,Active,South,Service,Low,WH03,Mech,EndOL
REF-80708,78,37,320,5,21,Item_Desc_240,B574,Hold,South,Service,Low,WH02,Mech,EndOL
REF-27295,9,22,483,7,49,Item_Desc_289,B517,Closed,South,Service,High,WH03,Elec,Mature
REF-58420,94,24,468,14,33,Item_Desc_975,B752,Active,North,Raw,Medium,WH03,Chem,EndOL
REF-30263,58,40,97,6,69,Item_Desc_47,B847,Hold,West,Finished,Low,WH03,Mech,Mature
REF-59214,10,35,467,19,84,Item_Desc_525,B397,Active,North,Service,High,WH02,Elec,New
REF-39734,72,31,63,3,46,Item_Desc_654,B238,Active,South,Finished,High,WH03,Elec,EndOL
REF-95491,11,46,136,19,45,Item_Desc_754,B593,Hold,South,Raw,Medium,WH01,Elec,EndOL
REF-33197,50,40,148,11,15,Item_Desc_895,B570,Hold,South,Service,Low,WH01,Elec,New
REF-28803,76,19,172,2,22,Item_Desc_908,B410,Active,West,Raw,Medium,WH01,Elec,New
REF-78244,14,41,274,3,83,Item_Desc_442,B115,Hold,North,Finished,High,WH03,Mech,New
REF-20862,75,22,421,6,58,Item_Desc_160,B969,Active,South,Finished,Medium,WH99,Chem,EndOL
REF-56743,89,48,420,15,8,Item_Desc_618,B510,Hold,South,Finished,Low,WH02,Elec,EndOL
REF-67130,90,15,222,7,32,Item_Desc_503,B551,Hold,South,Raw,Medium,WH03,Chem,Mature
REF-39544,76,47,437,5,61,Item_Desc_908,B608,Active,North,Service,Medium,WH02,Mech,EndOL
REF-18041,74,48,370,6,61,Item_Desc_992,B932,Closed,West,Finished,Medium,WH02,Chem,New
REF-81662,15,35,108,14,18,Item_Desc_359,B421,Closed,West,Service,Medium,WH01,Chem,New
REF-89936,97,15,499,12,89,Item_Desc_294,B707,Hold,South,Service,Low,WH99,Mech,New
REF-30190,92,16,277,20,44,Item_Desc_974,B347,Hold,West,Service,Low,WH01,Mech,EndOL
REF-78453,6,13,212,14,93,Item_Desc_885,B946,Hold,South,Raw,Medium,WH03,Mech,New
REF-65957,6,45,178,17,85,Item_Desc_147,B454,Hold,West,Service,Low,WH02,Elec,New
REF-40304,52,13,255,6,30,Item_Desc_140,B876,Hold,North,Finished,Medium,WH99,Elec,EndOL
REF-17994,8,45,252,5,80,Item_Desc_589,B689,Closed,South,Finished,Medium,WH03,Mech,New
REF-63889,99,36,121,5,7,Item_Desc_807,B234,Closed,South,Service,Low,WH99,Mech,Mature
